"Kiri & Jan","Kiri und Jan"
"Sol","Sol"
"Ron & Mya","Ron und Mya"
"Celia","Celia"
"Ernest","Ernest"
"Alex","Alex"
"Grace","Anmut"
"Olivia","Olivia"
"Kindra","Kindra"
"Chester","Chester"
"Yazmin","Yazmin"
"Tania","Tania"
"Jessica","Jessica"
"Matthew","Matthew"
"Laurie","Laurie"
"Skyler","Skyler"
"Alberto","Alberto"
"Heather","Heather"
"Patrick","Patrick"
"Melissa","Melissa"
"Joe","Joe"
"Kim","Kim"
"Stephen","Stephen"
"Liam","Liam"
"Myriam","Myriam"
"Janice","Janice"
"Colton","Colton"
"Greg","Greg"
"Sally","Sally"
"Calvin","Calvin"
"Robin","Robin"
"Ben","Ben"
"Isaiah","Jesaja"
"Virgil","Virgil"
"Charles","Karl"
"Raul","Raul"
"Billy","Billy"
"Zeek","Zeek"
"Corey","Corey"
"Jaxon","Jaxon"
"Maurice","Maurice"
"Miranda","Miranda"
"Craig","Craig"
"Dwight","Dwight"
"Michael","Michael"
"Richard","Richard"
"Reece","Reece"
"Tony","Tony"
"David","David"
"Axel","Axel"
"Alice","Alice"
"Anya","Anya"
"Connie","Connie"
"Ariel","Ariel"
"Wade","Wade"
"Ronald","Ronald"
"Spencer","Spencer"
"Claude","Claude"
"Sammie","Sammie"
"Jerome","Jerome"
"Julio","Julio"
"Johnson","Johnson"
"Arnie","Arnie"
"Simon","Simon"
"Braydon","Braydon"
"Lewis","Lewis"
"Ivan","Ivan"
"Jimi","Jimi"
"Quinn","Quinn"
"Erik","Erik"
"Avery","Avery"
"Ramon","Ramon"
"Derek","Derek"
"Dusty","Verstaubt"
"Zac","Zac"
"Rick","Rick"
"Lana","Lana"
"Jim","Jim"
"Crissy","Crissy"
"Jasper","Jaspis"
"Hermes","Hermes"
"Penelope","Penelope"
"Trinity","Dreifaltigkeit"
"Larry","Larry"
"Britney","Britney"
"Lenny","Lenny"
"Oliver","Oliver"
"Lucas","Lucas"
"Leah","Leah"
"Ariana","Ariana"
"Dana","Dana"
"Laura","Laura"
"Ashton","Ashton"
"Winston","Winston"
"Maya","Maya"
"Steve","Steve"
"Allen","Allen"
"Sofia","Sofia"
"Dudley","Dudley"
"Cooper","Fassbinder"
"Cale","Cale"
"Ali","Ali"
"Timmy","Timmy"
"Reli","Reli"
"Ethan","Ethan"
"Shane","Shane"
"Elvis","Elvis"
"Jack","Jack"
"Tom","Tom"
"Trevor","Trevor"
"Edmond","Edmond"
"Thomas","Thomas"
"Arthur","Arthur"
"Ann","Ann"
"Tyler","Tyler"
"Brooks","Brooks"
"Dawn","D├ñmmerung"
"Lamar","Lamar"
"Duncan","Duncan"
"Leonard","Leonard"
"Dylan","Dylan"
"Huey","Huey"
"Barny","Barny"
"Philip","Philip"
"Jerry","Jerry"
"Franklin","Franklin"
"Wayne","Wayne"
"Joey","Joey"
"Dan","Dan"
"Kelsey","Kelsey"
"Nob","Nob"
"Flint","Flint"
"Chad","Chad"
"Haley","Haley"
"Hitoshi","Hitoshi"
"Yoshimi","Yoshimi"
"Hideki","Hideki"
"Lucy","Lucy"
"Mike","Mike"
"Koichi","Koichi"
"Maude","Maude"
"Mathilda","Mathilda"
"Alicia","Alicia"
"Jeremy","Jeremy"
"Chris","Chris"
"Brent","Brent"
"Conner","Conner"
"Drew","Drew"
"Alan","Alan"
"Brice","Brice"
"Caitlin","Caitlin"
"Heidi","Heidi"
"Kent","Kent"
"Iris","Iris"
"Jovan","Jovan"
"Robby","Robby"
"Miriam","Miriam"
"Josh","Josh"
"Marcos","Marcos"
"Francis","Francis"
"Samantha","Samantha"
"Giorgio","Giorgio"
"Miguel","Miguel"
"Day & Dani","Tag & Dani"
"Ricky","Ricky"
"Nancy","Nancy"
"Elijah","Elijah"
"Isabelle","Isabelle"
"Jeff","Jeff"
"Eddie","Eddie"
"Hugo","Hugo"
"Bernie","Bernie"
"Dave","Dave"
"Darian","Darian"
"Braxton","Braxton"
"Dirk","Dirk"
"Tamia","Tamia"
"Kay","Kay"
"Bridget","Bridget"
"Tina","Tina"
"Lori","Lori"
"Lisa","Lisa"
"Mary","Maria"
"Martine","Martine"
"Dwayne","Dwayne"
"Baily","Baily"
"Tucker","Tucker"
"Kayden","Kayden"
"Nate","Nate"
"Kirk","Kirk"
"Edgar","Edgar"
"Phil","Phil"
"Shawn","Shawn"
"Cole","Cole"
"Kiyo","Kiyo"
"Jason","Jason"
"Atsushi","Atsushi"
"Samuel","Samuel"
"Takashi","Takashi"
"Yuji","Yuji"
"Justine","Justine"
"Jen","Jen"
"Luis","Luis"
"Diana","Diana"
"Ping","Ping"
"Martha","Martha"
"Takao","Takao"
"Jeffrey","Jeffrey"
"Martin","Martin"
"Sidney","Sidney"
"Abe","Abe"
"Rod","Stab"
"Carl","Carl"
"Victoria","Victoria"
"Jane","Jane"
"Charlotte","Charlotte"
"Bugsy","Bugsy"
"Albert","Albert"
"Paul","Paul"
"Francine","Francine"
"Cody","Cody"
"Jeanette","Jeanette"
"Joffrey","Joffrey"
"Virginia","Virginia"
"Lionel","Lionel"
"Kaitlin","Kaitlin"
"Omar","Omar"
"Lance","Lance"
"Dennis","Dennis"
"Cyrus","Cyrus"
"Sam","Sam"
"Jay","Jota"
"Doug","Doug"
"Stephan","Stephan"
"Romeo","Romeo"
"Giovanni","Giovanni"
"Brock","Brock"
"Misty","Neblig"
"Lt. Surge","Leutnant Surge"
"Erika","Erika"
"Koga","Koga"
"Sabrina","Sabrina"
"Blaine","Blaine"
"Lorelei","Lorelei"
"Bruno","Bruno"
"Agatha","Agatha"
"Blue","Blau"
"Whitney","Whitney"
"Kurt","Kurt"
"Falkner","Falkner"
"Clair","Clair"
"Morty","Morty"
"Pryce","Pryce"
"Jasmine","Jasmin"
"Chuck","Chuck"
"Fuji","Fuji"
"Sergio","Sergio"
"Marcel","Marcel"
"Achraf","Achraf"
"R.E.D.","R.E.D."
"G.R.E.E.N.","G.R.E.E.N."
"Y.E.L.L.O.W.","Y.E.L.L.O.W."
"B.L.U.E.","B.L.U.E."
"RED_2","RED_2"
"RED_3","ROT_3"
"Cameron","Cameron"
"Enya","Enya"
"Stacy","Stacy"
"Preston","Preston"
"Amanda","Amanda"
"Johan","Johan"
"Connor","Connor"
"Madison","Madison"
"Jose","Jose"
"Sylvia","Sylvia"
"Rodney","Rodney"
"Julian","Julian"
"Beau","Beau"
"Marianne","Marianne"
"Taylor","Taylor"
"Mark","Mark"
"Emanuel","Emanuel"
"Emmanuel","Emmanuel"
"John","John"
"Selena","Selena"
"Amadeus","Amadeus"
"Travis","Travis"
"Pierce","Pierce"
"Scott","Scott"
"Felicity","Felicity"
"Jessie","Jessie"
"Svetlana","Svetlana"
"Kelly","Kelly"
"Eusine","Eusine"
"Angus","Angus"
"Silvio","Silvio"
"Hermann","Hermann"
"Felix","Felix"
"Kevin","Kevin"
"Sarah","Sarah"
"Rike","Rike"
"Joel","Joel"
"Archer","Bogensch├╝tze"
"Joyce","Joyce"
"Gaven","Gaven"
"Jake","Jake"
"Beth","Beth"
"Jenny","Jenny"
"Gilbert","Gilbert"
"Reena","Reena"
"Daisuke","Daisuke"
"Naomi","Naomi"
"Vincent","Vincent"
"Caroline","Caroline"
"Lindsay","Lindsay"
"Rolando","Rolando"
"Nelson","Nelson"
"George","George"
"Darryl","Darryl"
"Dawson","Dawson"
"Alexa","Alexa"
"Kirill","Kirill"
"Ryan","Ryan"
"Oscar","Oscar"
"Wilfried","Wilfried"
"Nick & Aude","Nick & Aude"
"Danny","Danny"
"Mario","Mario"
"Patrice","Patrice"
"Marieh","Marieh"
"Clarence","Clarence"
"Phil & Anna","Phil und Anna"
"Hamilton","Hamilton"
"Brandon","Brandon"
"Gina","Gina"
"Ian","Ian"
"Todd","Todd"
"Jenn","Jenn"
"Irene","Irene"
"Kate","Kate"
"Brooke","Brooke"
"Irwin","Irwin"
"Walt","Walt"
"Dickson","Dickson"
"Bryan","Bryan"
"Nick","Nick"
"Berverly","Berverly"
"Krise","Krise"
"Shauna","Shauna"
"Peter","Peter"
"Daniel","Daniel"
"Russel","Russel"
"Bill","Rechnung"
"Ray","Ray"
"Emma","Emma"
"Amelia","Amelia"
"Mathias","Mathias"
"Ralph","Ralph"
"Roland","Roland"
"Jan & Pete","Jan und Pete"
"Liz","Liz"
"Harrisson","Harrisson"
"Korrina","Korrina"
"Mikey","Mikey"
"Don","Don"
"Charline","Charline"
"Callie","Callie"
"Kassandra","Kassandra"
"Wilton","Wilton"
"Naoko","Naoko"
"Sayo","Sayo"
"Zuki","Zuki"
"Miki","Miki"
"Colby","Colby"
"Stacey","Stacey"
"Alyssa","Alyssa"
"Benjamin","Benjamin"
"Abigail","Abigail"
"Celine","Celine"
"Hugh","Hugh"
"Sharon","Sharon"
"Finn","Finn"
"Jocelyn","Jocelyn"
"Logan","Logan"
"Garett","Garett"
"Kia","Kia"
"Sandra","Sandra"
"Raphael","Raphael"
"Eva","Eva"
"Tommy","Tommy"
"Osman","Osman"
"Teddy","Teddy"
"Brad","Brad"
"Cass","Cass"
"Freddy","Freddy"
"Lara","Lara"
"Terry","Terry"
"Adrian","Adrian"
"Klaus","Klaus"
"Roxanne","Roxanne"
"Clarissa","Clarissa"
"Jill","Jill"
"Bjorn","Bj├Ârn"
"Douglas","Douglas"
"Lexie","Lexie"
"Angelina","Angelina"
"Graham","Graham"
"Ellen","Ellen"
"Ripley","Ripley"
"Nathan","Nathan"
"Adams","Adams"
"Zoe","Zoe"
"Rayne","Rayne"
"Rufus","Rufus"
"Clifford","Clifford"
"Jackson","Jackson"
"Gold","Gold"
"lounge_member","lounge_member"
"lounge_member_single","lounge_member_Gesangle"
"Cynthia","Cynthia"
"Bea","Bea"
"Luna","Luna"
"Draco","Draco"
"Floyd","Floyd"
"Pedro","Pedro"
"Basil","Basilikum"
"Crystal","Kristall"
"Slate","Schiefer"
"Marina","Yachthafen"
"Gale","Gale"
"Gerard","Gerard"
"Silvia","Silvia"
"Evangeline","Evangeline"
"Marie","Marie"
"Tim","Tim"
"BRADY","BRADY"
"CONNER","CONNER"
"BRADLEY","BRADLEY"
"CYBIL","CYBIL"
"RODETTE","RODETTE"
"PEGGY","PEGGY"
"KEITH","KEITH"
"GRAYSON","GRAYSON"
"GLENN","GLENN"
"LILIANA","LILIANA"
"ELISE","ELISE"
"ZOEY","ZOEY"
"MANUEL","MANUEL"
"RUSS","RUSS"
"DUSTIN","DUSTIN"
"TINA","TINA"
"GILLIAN","GILLIAN"
"ZOE","ZOE"
"CHEN","CHEN"
"AL","AL"
"MITCH","MITCH"
"ANNE","ANNE"
"ALIZE","ALIZE"
"LAUREN","LAUREN"
"KIPP","KIPP"
"JASON","JASON"
"JOHN","JOHN"
"ANN","ANN"
"EILEEN","EILEEN"
"CARLIE","CARLIE"
"GORDON","GORDON"
"AYDEN","AYDEN"
"MARCO","MARCO"
"CIERRA","CIERRA"
"MARCY","MARCY"
"KATHY","KATHY"
"PEYTON","PEYTON"
"JULIAN","JULIAN"
"QUINN","QUINN"
"HAYLEE","HAYLEE"
"AMANDA","AMANDA"
"STACY","STACY"
"RAFAEL","RAFAEL"
"OLIVER","OLIVER"
"PAYTON","PAYTON"
"PAMELA","PAMELA"
"ELIZA","ELIZA"
"MARISA","MARISA"
"LEWIS","LEWIS"
"YOSHI","YOSHI"
"DESTIN","DESTIN"
"KEON","KEON"
"STUART","STUART"
"NESTOR","NESTOR"
"DERRICK","DERRICK"
"BRYSON","BRYSON"
"CLAYTON","CLAYTON"
"TRENTON","TRENTON"
"JENSON","JENSON"
"WESLEY","WESLEY"
"ANTON","ANTON"
"LAWSON","LAWSON"
"SAMMY","SAMMY"
"ARNIE","ARNIE"
"ADRIAN","ADRIAN"
"TRISTAN","TRISTAN"
"JULIANA","JULIANA"
"RYLEE","RYLEE"
"CHELSEA","CHELSEA"
"DANELA","DANELA"
"LIZBETH","LIZBETH"
"AMELIA","AMELIA"
"JILLIAN","JILLIAN"
"ABBIE","ABBIE"
"BRIANA","BRIANA"
"ANTONIO","ANTONIO"
"JADEN","JADEN"
"DAKOTA","DAKOTA"
"BRAYDEN","BRAYDEN"
"CORSON","CORSON"
"TREVIN","TREVIN"
"PATRICK","PATRICK"
"KADEN","KADEN"
"MAXWELL","MAXWELL"
"DARYL","DARYL"
"KENNETH","KENNETH"
"RICH","RICH"
"CADEN","CADEN"
"MARLON","MARLON"
"NASH","NASH"
"ROBBY","ROBBY"
"REECE","REECE"
"KATHRYN","KATHRYN"
"ELLEN","ELLEN"
"RAMON","RAMON"
"ARTHUR","ARTHUR"
"ALONDRA","ALONDRA"
"ADRIANA","ADRIANA"
"MALIK","MALIK"
"JILL","JILL"
"ERIK","ERIK"
"YAZMIN","YAZMIN"
"JAMAL","JAMAL"
"LESLIE","LESLIE"
"DAVE","DAVE"
"CARLO","CARLO"
"EMILIA","EMILIA"
"DALIA","DALIA"
"HITOMI","HITOMI"
"RICARDO","RICARDO"
"SHIZUKA","SHIZUKA"
"JOANA","JOANA"
"KELLY","KELLY"
"RAYNA","RAYNA"
"EVAN","EVAN"
"JORDAN","JORDAN"
"JOEL","JOEL"
"KRISTEN","KRISTEN"
"SELPHY","SELPHY"
"CHLOE","CHLOE"
"NORTON","NORTON"
"LUKAS","LUKAS"
"ZACH","ZACH"
"KAITLYN","KAITLYN"
"BREANNA","BREANNA"
"KENDRA","KENDRA"
"MOLLY","MOLLY"
"JAZMIN","JAZMIN"
"KELSEY","KELSEY"
"JALEN","JALEN"
"GRIFFEN","GRIFFEN"
"XANDER","XANDER"
"MARVIN","MARVIN"
"BRENNAN","BRENNAN"
"BALEY","BALEY"
"ZACKARY","ZACKARY"
"GABRIEL","GABRIEL"
"EMILY","EMILY"
"JORDYN","JORDYN"
"SOFIA","SOFIA"
"BRADEN","BRADEN"
"KAYDEN","KAYDEN"
"COOPER","COOPER"
"JULIA","JULIA"
"AMARA","AMARA"
"LYNN","LYNN"
"JOVAN","JOVAN"
"DOMINIC","DOMINIC"
"NIKOLAS","NIKOLAS"
"VALERIA","VALERIA"
"DELANEY","DELANEY"
"MEGHAN","MEGHAN"
"ROBERTO","ROBERTO"
"DAMIAN","DAMIAN"
"BRODY","BRODY"
"GRAHAM","GRAHAM"
"TYLOR","TYLOR"
"JAREN","JAREN"
"CORDELL","CORDELL"
"JAZLYN","JAZLYN"
"ZACHERY","ZACHERY"
"JOHAN","JOHAN"
"SHEA","SHEA"
"KAILA","KAILA"
"ISIAH","ISIAH"
"GARRETT","GARRETT"
"HAYLIE","HAYLIE"
"MEGAN","MEGAN"
"ISSAC","ISSAC"
"QUINTON","QUINTON"
"SALMA","SALMA"
"ANSLEY","ANSLEY"
"HOLDEN","HOLDEN"
"LUCA","LUCA"
"JAMISON","JAMISON"
"GUNNAR","GUNNAR"
"CRAIG","CRAIG"
"PIERCE","PIERCE"
"REGINA","REGINA"
"ALISON","ALISON"
"HANK","HANK"
"EARL","EARL"
"RAMIRO","RAMIRO"
"HUNTER","J├äGER"
"AIDEN","AIDEN"
"XAVIER","XAVIER"
"CLINTON","CLINTON"
"JESSE","JESSE"
"EDUARDO","EDUARDO"
"HAL","HAL"
"GAGE","GAGE"
"ARNOLD","ARNOLD"
"JARRETT","JARRETT"
"GARETT","GARETT"
"EMANUEL","EMANUEL"
"GUSTAVO","Windsto├ƒAVO"
"KAMERON","KAMERON"
"ALFREDO","ALFREDO"
"RUBEN","RUBEN"
"LAMAR","LAMAR"
"JAXON","JAXON"
"LOGAN","LOGAN"
"EMILEE","EMILEE"
"JOSIE","JOSIE"
"ARMANDO","ARMANDO"
"SKYLER","SKYLER"
"RUTH","RUTH"
"MELODY","MELODY"
"PEDRO","PEDRO"
"ERICK","ERICK"
"ELAINE","ELAINE"
"JOYCE","JOYCE"
"TODD","TODD"
"GAVIN","GAVIN"
"MALORY","MALORY"
"ESTHER","ESTHER"
"OSCAR","OSCAR"
"WILSON","WILSON"
"CLARE","CLARE"
"TESS","TESS"
"LEON","LEON"
"ALONZO","ALONZO"
"VINCE","VINCE"
"BRYON","BRYON"
"AVA","AVA"
"MIRIAM","MIRIAM"
"CARRIE","CARRIE"
"TYLER","TYLER"
"CHAZ","CHAZ"
"NELSON","NELSON"
"SHANIA","SHANIA"
"STELLA","STELLA"
"DORINE","DORINE"
"MADDOX","MADDOX"
"DAVIN","DAVIN"
"TREVON","TREVON"
"MATEO","MATEO"
"BRET","BRET"
"RAUL","RAUL"
"KAY","KAY"
"ELENA","ELENA"
"ALANA","ALANA"
"ALEXAS","ALEXAS"
"WESTON","WESTON"
"JASPER","JASPER"
"NADIA","NADIA"
"MIRANDA","MIRANDA"
"EMMA","EMMA"
"ROLANDO","ROLANDO"
"STANLY","STANLY"
"DARIO","DARIO"
"KARLEE","KARLEE"
"JAYLIN","JAYLIN"
"INGRID","INGRID"
"DELILAH","DELILAH"
"CARLY","CARLY"
"LEXIE","LEXIE"
"MILLER","MILLER"
"MARV","MARV"
"LAYTON","LAYTON"
"BROOKS","BROOKS"
"GREGORY","GREGORY"
"REESE","REESE"
"MASON","MASON"
"TOBY","TOBY"
"DOROTHY","DOROTHY"
"PIPER","PIPER"
"FINN","FINN"
"SAMIR","SAMIR"
"FIONA","FIONA"
"GLORIA","GLORIA"
"NICO","NICO"
"JEREMY","JEREMY"
"CAITLIN","CAITLIN"
"REENA","REENA"
"AVERY","AVERY"
"LIAM","LIAM"
"THEO","THEO"
"BAILEY","BAILEY"
"HUGO","HUGO"
"BRYCE","BRYCE"
"GIDEON","GIDEON"
"TRISTON","TRISTON"
"CHARLES","CHARLES"
"RAYMOND","RAYMOND"
"DIRK","DIRK"
"HAROLD","HAROLD"
"OMAR","OMAR"
"PETER","PETER"
"DEV","DEV"
"COREY","COREY"
"ANDRE","ANDRE"
"FERRIS","FERRIS"
"ALIVIA","ALIVIA"
"PAIGE","PAIGE"
"ANYA","ANYA"
"DAWN","DAWN"
"ABBY","ABBY"
"GRETEL","GRETEL"
"I AM NEVER GOING TO LOSE !","ICH WERDE NIEMALS VERLIEREN!"
"LOSING DOESN'T BUG ME","VERLIEREN MACHT MIR NICHTS AUS"
"HEY","HEY"
"YOU'RE REALLY NOT VERY SCARY AT ALL","DU BIST WIRKLICH NICHT SEHR FURCHTEINFL├ûSSEND"
"OH THIS IS SO EXCITING !","OH, DAS IST SO AUFREGEND!"
"GET READY TO BE DESTROYED !","MACH DICH BEREIT, ZERST├ûRT ZU WERDEN!"
"I DON'T JUST STUDY YOU KNOW","ICH STUDIERE NICHT NUR, WEISST DU"
"A POK├®MON BATTLE ISN'T CHILD'S PLAY !","Ein POK├®MON-Kampf ist kein Kinderspiel!"
"I WOULD BE COOL IF I WIN","ICH W├£RDE MICH FREUEN, WENN ICH GEWINNE"
"I WON'T GIVE UP UNTIL I WIN","ICH WERDE NICHT AUFGEBEN, BIS ICH GEWONNEN HABE"
"MY STRATEGY IS FROM MY FATHER","MEINE STRATEGIE STAMMT VON MEINEM VATER"
"PLEASE BATTLE LIKE YOU MEAN IT","BITTE K├äMPFE SO, ALS OB DU ES ERNST MEINST"
"ME LOSE ? THAT'S PREPOSTEROUS !","ICH VERLIERE? DAS IST ABSURD!"
"THEY ALL WANT MY FABULOUS POK├®MON","SIE ALLE WOLLEN MEIN FABULOUS POK├®MON"
"I REALLY LIKE COOL POK├®MON","ICH LIEBE COOLES POK├®MON"
"IF I WIN YOU CAN HAVE A SWEET KISS","WENN ICH GEWINNE, BEKOMMST DU EINEN S├£SSEN KUSS"
"THE GOURMET THING IS SO YESTERDAY","DIE GOURMET-SACHE IST SO VON GESTERN"
"I HAVEN'T A WORRY AT ALL","ICH HABE ├£BERHAUPT KEINE SORGEN"
"I AM TOTALLY READY TO ROCK TODAY","ICH BIN HEUTE ABSOLUT BEREIT ZU GesteinEN"
"YOUR LOOK SAYS YOU'RE REALLY TOUGH","DEIN BLICK SAGT, DASS DU WIRKLICH HART BIST"
"MOTHER NATURE IS MY ALLY !","MUTTER NATUR IST MEINE VERB├£NDETE!"
"I CAN'T WAIT LET'S BATTLE NOW","ICH KANN NICHT WARTEN, LASST UNS JETZT K├äMPFEN"
"CUTE AND AWFULLY STRONG THAT'S ME","S├£SS UND FURCHTBAR STARK, DAS BIN ICH"
"I AM OLD BUT I AM ALSO GOOD","ICH BIN ALT, ABER ICH BIN AUCH GUT"
"IF I WIN I AM GOING TO GO SURF","WENN ICH GEWINNE, WERDE ICH SurfererEN GEHEN"
"TEACH ME A GOOD STRATEGY","MIR EINE GUTE STRATEGIE BEIBRINGEN"
"I AM A PRETTY NEW TRAINER","ICH BIN EIN ZIEMLICH NEUER TRAINER"
"IT'S SO EXCITING IT REALLY IS","ES IST SO AUFREGEND, DAS IST ES WIRKLICH"
"LET'S PRETEND I AM AN ADULT OK?","TUN WIR SO, ALS OB ICH ERWACHSEN W├äRE, OKAY?"
"MY SUMMER VACATION IS FOR POK├®MON","MEIN SOMMERURLAUB IST F├£R POK├®MON"
"VICTORY WILL COME TO ME !","DER SIEG WIRD ZU MIR KOMMEN!"
"COME ON I NEED A HOT BATTLE","KOMM SCHON, ICH BRAUCHE EINE HEISSE SCHLACHT"
"I SURF IN THE WINTER TOO","ICH SurfererE AUCH IM WINTER"
"I LIKE TO SYNCHRONIZE MY SWIFT SWIM","ICH SynchroNISIERE GERNE MEIN SCHNELLES SCHWIMMEN"
"I AM A KNOCKOUT YOU CAN'T WIN !","ICH BIN EIN K.O. DU KANNST NICHT GEWINNEN!"
"I'VE WON EVERY MATCH TODAY !","ICH HABE HEUTE JEDES SPIEL GEWONNEN!"
"I AM NEVER DISAPPOINTED WITH MY POK├®MON","ich bin nie entt├ñuscht von meinem pok├®mon"
"YOU ADORE YOUR POK├®MON RIGHT ?","Du liebst dein Pok├®mon, richtig?"
"MY POK├®MON ARE BUT A DREAM","MY POK├®MON ARE BUT A DREAM"
"I DON'T KNOW HOW I AM FEELING","ICH WEISS NICHT, WIE ICH MICH F├£HLE"
"I COME FROM A TRAINER FAMILY","ICH KOMME AUS EINER TRAINERFAMILIE"
"ALL POK├®MON HAVE THEIR OWN CUTE CHARM","ALLE POK├®MON HABEN IHREN EIGENEN S├£SSEN Charmee"
"COME ON ! LET'S SEE SOME SPIRIT","KOMM SCHON! LASST UNS ETWAS GEIST SEHEN"
"A GENIUS THAT'S WHAT I AM !","EIN GENIE, DAS BIN ICH!"
"I TRAIN FROM THE EGG UP","ICH TRAINIERE VOM EI AUFW├äRTS"
"ALL POK├®MON ADORE A KIND TRAINER","ALLE POK├®MON GLAUBEN AN EINEN GUTEN TRAINER"
"I ADORE POK├®MON LIKE MY CHILDREN","ICH LIEBE POK├®MON WIE MEINE KINDER"
"I PROMISE TO BATTLE SERIOUSLY","ICH VERSPRECHE, ERNSTHAFT ZU K├äMPFEN"
"A LITTLE BUG IS SCARY ? HAHAHA","EIN KLEINER K├äFER IST BE├äNGSTIGEND? HAHAHA"
"BUG POK├®MON MAKE ME FEELING LOVEY-DOVEY","BUG POK├®MON MAKE ME FEELING LOVEY-DOVEY"
"IT'S WAY TOO HOT HERE","ES IST VIEL ZU HEISS HIER"
"FORGIVE ME BUT HERE I COME !","VERZEIHEN SIE MIR, ABER ICH KOMME!"
"I PROMISE YOU A HOT BATTLE","ICH VERSPRECHE DIR EINE HEISSE SCHLACHT"
"SHOW ME A REALLY SMOOTH MOVE","ZEIG MIR EINEN WIRKLICH GESCHMEIDIGEN ZUG"
"LET'S SEE YOU MEDITATE LIKE ME","MAL SEHEN, OB DU SO MEDITIERST WIE ICH"
